Time (BKK),CloseTime (BKK),TF,Pattern,Type,RSI,ATR,dist_sma50,dist_sma200,body,range,Entry,SL,TP,Lot,P&L,Balance,Reason
2026-09-11 05:00,2026-09-11 05:15,M15,Naiya Doji,BUY,53.57,9.71,-0.4,-1.42,3.17,11.94,4314.64,4311.24,4358.62,0.01,-3.4,9911.33,SL
2026-09-11 05:00,2026-09-11 05:15,M15,Naiya Doji,BUY,53.57,9.71,-0.4,-1.42,3.17,11.94,4314.64,4311.24,4358.62,0.01,-3.4,9907.93,SL
2026-09-11 05:00,2026-09-11 05:15,M15,Naiya Doji,BUY,53.57,9.71,-0.4,-1.42,3.17,11.94,4314.64,4311.24,4358.62,0.01,-3.4,9904.529999999999,SL
2026-09-11 05:00,2026-09-11 05:15,M15,Naiya Doji,BUY,53.57,9.71,-0.4,-1.42,3.17,11.94,4314.64,4311.24,4358.62,0.01,-3.4,9901.13,SL
2026-09-11 05:00,2026-09-11 05:15,M15,Naiya Doji,BUY,53.57,9.71,-0.4,-1.42,3.17,11.94,4314.64,4311.24,4358.62,0.01,-3.4,9897.73,SL
2026-09-11 05:15,2026-09-11 05:15,M15,Naiya Doji,BUY,44.99,10.47,-0.61,-1.65,10.28,17.4,4314.64,4311.24,4358.62,0.01,-3.4,9894.33,SL
2026-09-11 06:15,2026-09-11 06:45,M15,Naiya,SELL,47.51,11.45,-0.09,-1.19,6.84,9.78,4329.38,4333.55,4297.45,0.01,-4.17,9890.16,SL
2026-09-11 06:45,2026-09-11 07:30,M15,Naiya Doji,SELL,52.65,10.35,0.02,-1.11,1.29,6.24,4334.35,4340.52,4293.14,0.01,-6.17,9883.99,SL
2026-09-11 06:45,2026-09-11 07:30,M15,Naiya Doji,SELL,52.65,10.35,0.02,-1.11,1.29,6.24,4334.35,4340.52,4293.14,0.01,-6.17,9877.82,SL
2026-09-11 06:45,2026-09-11 07:30,M15,Naiya Doji,SELL,52.65,10.35,0.02,-1.11,1.29,6.24,4334.35,4340.52,4293.14,0.01,-6.17,9871.65,SL
2026-09-11 06:45,2026-09-11 07:30,M15,Naiya Doji,SELL,52.65,10.35,0.02,-1.11,1.29,6.24,4334.35,4340.52,4293.14,0.01,-6.17,9865.48,SL
2026-09-11 06:45,2026-09-11 07:30,M15,Naiya Doji,SELL,52.65,10.35,0.02,-1.11,1.29,6.24,4334.35,4340.52,4293.14,0.01,-6.17,9859.31,SL
2026-09-11 06:45,2026-09-11 07:30,M15,Naiya Doji,SELL,52.65,10.35,0.02,-1.11,1.29,6.24,4334.35,4340.52,4293.14,0.01,-6.17,9853.14,SL
2026-09-11 06:45,2026-09-11 07:30,M15,Naiya Doji,SELL,52.65,10.35,0.02,-1.11,1.29,6.24,4334.35,4340.52,4293.14,0.01,-6.17,9846.97,SL
2026-09-11 06:45,2026-09-11 07:30,M15,Naiya Doji,SELL,52.65,10.35,0.02,-1.11,1.29,6.24,4334.35,4340.52,4293.14,0.01,-6.17,9840.8,SL
2026-09-11 10:15,2026-09-11 10:15,M15,Naiya Doji,SELL,66.59,8.39,0.52,-0.61,4.25,13.76,4353.08,4356.3,4266.6,0.01,-3.22,9837.58,SL
2026-09-11 10:15,2026-09-11 10:15,M15,Naiya Doji,SELL,66.59,8.39,0.52,-0.61,4.25,13.76,4353.08,4356.3,4266.6,0.01,-3.22,9834.36,SL
2026-09-11 10:15,2026-09-11 10:15,M15,Naiya Doji,SELL,66.59,8.39,0.52,-0.61,4.25,13.76,4353.08,4356.3,4266.6,0.01,-3.22,9831.14,SL
2026-09-11 10:15,2026-09-11 10:15,M15,Naiya Doji,SELL,66.59,8.39,0.52,-0.61,4.25,13.76,4353.08,4356.3,4266.6,0.01,-3.22,9827.92,SL
2026-09-11 10:15,2026-09-11 12:45,M15,Naiya,BUY,66.59,8.39,0.52,-0.61,4.25,13.76,4345.13,4340.58,4373.49,0.01,-4.55,9823.369999999999,SL
2026-09-11 11:00,2026-09-11 12:45,M15,Naiya Doji,BUY,49.7,8.5,0.28,-0.81,4.6,11.4,4342.9,4340.58,4373.49,0.01,-2.32,9821.05,SL
2026-09-11 11:00,2026-09-11 12:45,M15,Naiya Doji,BUY,49.7,8.5,0.28,-0.81,4.6,11.4,4342.9,4340.58,4373.49,0.01,-2.32,9818.73,SL
2026-09-11 11:00,2026-09-11 12:45,M15,Naiya Doji,BUY,49.7,8.5,0.28,-0.81,4.6,11.4,4342.9,4340.58,4373.49,0.01,-2.32,9816.41,SL
2026-09-11 11:00,2026-09-11 12:45,M15,Naiya Doji,BUY,49.7,8.5,0.28,-0.81,4.6,11.4,4342.9,4340.58,4373.49,0.01,-2.32,9814.09,SL
2026-09-11 11:00,2026-09-11 14:30,M15,Naiya Doji,SELL,49.7,8.5,0.28,-0.81,4.6,11.4,4353.08,4356.3,4266.6,0.01,-3.22,9810.869999999999,SL
2026-09-11 11:00,2026-09-11 14:30,M15,Naiya,SELL,49.7,8.5,0.28,-0.81,4.6,11.4,4351.63,4356.72,4266.34,0.01,-5.09,9805.779999999999,SL
2026-09-11 12:00,2026-09-11 12:45,M15,Naiya Doji,BUY,43.27,6.98,0.32,-0.7,0.1,7.93,4342.97,4340.8,4367.76,0.01,-2.17,9803.61,SL
2026-09-11 12:00,2026-09-11 12:45,M15,Naiya,BUY,43.27,6.98,0.32,-0.7,0.1,7.93,4343.73,4340.8,4367.76,0.01,-2.93,9800.68,SL
2026-09-11 12:45,2026-09-11 12:45,M15,Naiya,BUY,38.5,7.0,0.09,-0.88,7.56,8.7,4338.17,4333.57,4344.82,0.01,6.65,9807.33,TP
2026-09-11 12:45,2026-09-11 12:45,M15,Naiya Doji,BUY,38.5,7.0,0.09,-0.88,7.56,8.7,4342.97,4340.8,4367.76,0.01,-2.17,9805.16,SL
2026-09-11 12:45,2026-09-11 12:45,M15,Naiya Doji,BUY,38.5,7.0,0.09,-0.88,7.56,8.7,4342.97,4340.8,4367.76,0.01,-2.17,9802.99,SL
2026-09-11 14:00,2026-09-11 14:30,M15,Naiya Doji,BUY,18.87,7.04,-0.18,-1.06,5.6,9.97,4329.19,4320.89,4352.65,0.01,-8.3,9794.69,SL
2026-09-11 14:00,2026-09-11 14:30,M15,Naiya Doji,BUY,18.87,7.04,-0.18,-1.06,5.6,9.97,4329.19,4320.89,4352.65,0.01,-8.3,9786.39,SL
2026-09-11 14:00,2026-09-11 14:30,M15,Naiya Doji,BUY,18.87,7.04,-0.18,-1.06,5.6,9.97,4329.19,4320.89,4352.65,0.01,-8.3,9778.09,SL
2026-09-11 14:00,2026-09-11 14:30,M15,Naiya Doji,BUY,18.87,7.04,-0.18,-1.06,5.6,9.97,4329.19,4320.89,4352.65,0.01,-8.3,9769.789999999999,SL
2026-09-11 14:00,2026-09-11 14:30,M15,Naiya Doji,BUY,18.87,7.04,-0.18,-1.06,5.6,9.97,4329.19,4320.89,4352.65,0.01,-8.3,9761.49,SL
2026-09-11 14:00,2026-09-11 14:30,M15,Naiya Doji,BUY,18.87,7.04,-0.18,-1.06,5.6,9.97,4329.19,4320.89,4352.65,0.01,-8.3,9753.19,SL
2026-09-11 14:00,2026-09-11 14:30,M15,Naiya Doji,BUY,18.87,7.04,-0.18,-1.06,5.6,9.97,4329.19,4320.89,4385.66,0.01,-8.3,9744.89,SL
2026-09-11 14:00,2026-09-11 14:30,M15,Naiya Doji,BUY,18.87,7.04,-0.18,-1.06,5.6,9.97,4329.19,4320.89,4385.66,0.01,-8.3,9736.59,SL
2026-09-11 14:00,2026-09-11 14:30,M15,Naiya Doji,BUY,18.87,7.04,-0.18,-1.06,5.6,9.97,4329.19,4320.89,4385.66,0.01,-8.3,9728.289999999999,SL
2026-09-11 14:00,2026-09-11 14:30,M15,Naiya Doji,BUY,18.87,7.04,-0.18,-1.06,5.6,9.97,4329.19,4320.89,4385.66,0.01,-8.3,9719.99,SL
2026-09-11 14:00,2026-09-11 14:30,M15,Naiya Doji,BUY,18.87,7.04,-0.18,-1.06,5.6,9.97,4329.19,4320.89,4385.66,0.01,-8.3,9711.69,SL
2026-09-11 14:30,2026-09-11 14:30,M15,Naiya,SELL,60.16,11.7,0.4,-0.45,13.21,71.06,4362.56,4366.91,4343.82,0.01,18.74,9730.43,TP
2026-09-11 14:30,2026-09-11 14:30,M15,Naiya Doji,BUY,60.16,11.7,0.4,-0.45,13.21,71.06,4314.64,4311.24,4358.62,0.01,-3.4,9727.029999999999,SL
2026-09-11 14:30,2026-09-11 14:30,M15,Naiya,BUY,60.16,11.7,0.4,-0.45,13.21,71.06,4308.37,4300.86,4365.03,0.01,-7.51,9719.52,SL
2026-09-11 14:30,2026-09-11 14:30,M15,Naiya Doji,BUY,60.16,11.7,0.4,-0.45,13.21,71.06,4314.64,4311.24,4358.62,0.01,-3.4,9716.119999999999,SL
2026-09-11 14:30,2026-09-11 14:30,M15,Naiya Doji,BUY,60.16,11.7,0.4,-0.45,13.21,71.06,4314.64,4311.24,4358.62,0.01,-3.4,9712.72,SL
2026-09-11 14:30,2026-09-11 14:30,M15,Naiya Doji,BUY,60.16,11.7,0.4,-0.45,13.21,71.06,4314.64,4311.24,4358.62,0.01,-3.4,9709.32,SL
2026-09-11 14:30,2026-09-11 14:30,M15,Naiya Doji,BUY,60.16,11.7,0.4,-0.45,13.21,71.06,4314.64,4311.24,4358.62,0.01,-3.4,9705.92,SL
2026-09-11 14:30,2026-09-11 14:30,M15,Naiya Doji,SELL,60.16,11.7,0.4,-0.45,13.21,71.06,4350.58,4357.46,4265.88,0.01,-6.88,9699.039999999999,SL
2026-09-11 14:30,2026-09-11 14:30,M15,Naiya Doji,SELL,60.16,11.7,0.4,-0.45,13.21,71.06,4353.08,4356.3,4266.6,0.01,-3.22,9695.82,SL
2026-09-11 14:30,2026-09-11 14:30,M15,Naiya Doji,SELL,60.16,11.7,0.4,-0.45,13.21,71.06,4350.58,4357.46,4265.88,0.01,-6.88,9688.94,SL
2026-09-11 14:30,2026-09-11 14:30,M15,Naiya Doji,SELL,60.16,11.7,0.4,-0.45,13.21,71.06,4353.08,4356.3,4266.6,0.01,-3.22,9685.72,SL
2026-09-11 14:30,2026-09-11 14:30,M15,Naiya Doji,SELL,60.16,11.7,0.4,-0.45,13.21,71.06,4353.08,4356.3,4266.6,0.01,-3.22,9682.5,SL
2026-09-11 14:30,2026-09-11 14:30,M15,Naiya Doji,SELL,60.16,11.7,0.4,-0.45,13.21,71.06,4353.08,4356.3,4330.87,0.01,-3.22,9679.279999999999,SL
2026-09-11 14:30,2026-09-11 14:30,M15,Naiya Doji,SELL,60.16,11.7,0.4,-0.45,13.21,71.06,4353.08,4356.3,4330.87,0.01,-3.22,9676.06,SL
2026-09-11 14:30,2026-09-11 14:30,M15,Naiya,SELL,60.16,11.7,0.4,-0.45,13.21,71.06,4346.3,4349.96,4334.78,0.01,-3.66,9672.4,SL
2026-09-11 14:30,2026-09-11 14:30,M15,Naiya Doji,SELL,60.16,11.7,0.4,-0.45,13.21,71.06,4350.58,4357.46,4330.15,0.01,-6.88,9665.52,SL
2026-09-11 14:30,2026-09-11 14:30,M15,Naiya Doji,SELL,60.16,11.7,0.4,-0.45,13.21,71.06,4350.58,4357.46,4330.15,0.01,-6.88,9658.64,SL
2026-09-11 14:30,2026-09-11 14:30,M15,Naiya Doji,SELL,60.16,11.7,0.4,-0.45,13.21,71.06,4350.58,4357.46,4330.15,0.01,-6.88,9651.76,SL
2026-09-11 14:30,2026-09-11 14:30,M15,Naiya Doji,SELL,60.16,11.7,0.4,-0.45,13.21,71.06,4350.58,4357.46,4330.15,0.01,-6.88,9644.88,SL
2026-09-11 14:30,2026-09-11 14:30,M15,Naiya Doji,SELL,60.16,11.7,0.4,-0.45,13.21,71.06,4350.58,4357.46,4330.15,0.01,-6.88,9638.0,SL
2026-09-11 14:30,2026-09-11 14:30,M15,Naiya Doji,SELL,60.16,11.7,0.4,-0.45,13.21,71.06,4350.58,4357.46,4330.15,0.01,-6.88,9631.119999999999,SL
2026-09-11 14:30,2026-09-11 14:30,M15,Naiya Doji,BUY,60.16,11.7,0.4,-0.45,13.21,71.06,4333.7,4330.14,4374.34,0.01,-3.56,9627.56,SL
2026-09-11 14:30,2026-09-11 14:30,M15,Naiya Doji,SELL,60.16,11.7,0.4,-0.45,13.21,71.06,4350.58,4357.46,4330.15,0.01,-6.88,9620.68,SL
2026-09-11 14:30,2026-09-11 14:30,M15,Naiya,BUY,60.16,11.7,0.4,-0.45,13.21,71.06,4333.4,4324.91,4377.58,0.01,-8.49,9612.19,SL
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4387.6,4390.75,4365.85,0.01,21.75,9633.94,TP
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4387.6,4390.75,4365.85,0.01,21.75,9655.69,TP
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4387.6,4390.75,4365.85,0.01,21.75,9677.44,TP
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4387.6,4390.75,4365.85,0.01,21.75,9699.19,TP
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4387.6,4390.75,4365.85,0.01,21.75,9720.94,TP
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4387.6,4390.75,4365.85,0.01,21.75,9742.69,TP
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4369.23,4375.92,4338.25,0.01,-6.69,9736.0,SL
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4363.81,4367.95,4343.18,0.01,-4.14,9731.86,SL
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4363.81,4367.95,4343.18,0.01,-4.14,9727.72,SL
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4363.81,4367.95,4343.18,0.01,-4.14,9723.58,SL
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4363.81,4367.95,4343.18,0.01,-4.14,9719.44,SL
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4363.81,4367.95,4343.18,0.01,-4.14,9715.3,SL
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4363.81,4367.95,4343.18,0.01,-4.14,9711.16,SL
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4363.81,4367.95,4343.18,0.01,-4.14,9707.02,SL
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4363.81,4367.95,4343.18,0.01,-4.14,9702.88,SL
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4363.81,4367.95,4343.18,0.01,-4.14,9698.74,SL
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4363.81,4367.95,4280.22,0.01,-4.14,9694.6,SL
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4363.81,4367.95,4280.22,0.01,-4.14,9690.46,SL
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4363.81,4367.95,4280.22,0.01,-4.14,9686.32,SL
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4363.81,4367.95,4280.22,0.01,-4.14,9682.18,SL
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4363.81,4367.95,4280.22,0.01,-4.14,9678.039999999999,SL
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4363.81,4367.95,4280.22,0.01,-4.14,9673.9,SL
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4363.81,4367.95,4280.34,0.01,-4.14,9669.76,SL
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4363.81,4367.95,4276.19,0.01,-4.14,9665.619999999999,SL
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4363.81,4367.95,4276.19,0.01,-4.14,9661.48,SL
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4363.81,4367.95,4276.19,0.01,-4.14,9657.34,SL
2026-09-11 14:45,2026-09-11 14:45,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4363.81,4367.95,4276.19,0.01,-4.14,9653.2,SL
2026-09-11 14:45,2026-09-11 15:00,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4387.6,4390.75,4282.83,0.01,-3.15,9650.05,SL
2026-09-11 14:45,2026-09-11 15:00,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4387.6,4390.75,4282.83,0.01,-3.15,9646.9,SL
2026-09-11 14:45,2026-09-11 15:00,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4387.6,4390.75,4282.83,0.01,-3.15,9643.75,SL
2026-09-11 14:45,2026-09-11 15:00,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4387.6,4390.75,4282.83,0.01,-3.15,9640.6,SL
2026-09-11 14:45,2026-09-11 15:00,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4387.6,4390.75,4282.83,0.01,-3.15,9637.45,SL
2026-09-11 14:45,2026-09-11 15:00,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4387.6,4390.75,4282.83,0.01,-3.15,9634.3,SL
2026-09-11 14:45,2026-09-11 15:00,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4387.6,4390.75,4282.83,0.01,-3.15,9631.15,SL
2026-09-11 14:45,2026-09-11 15:00,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4387.6,4390.75,4282.83,0.01,-3.15,9628.0,SL
2026-09-11 14:45,2026-09-11 15:00,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4387.6,4390.75,4329.09,0.01,-3.15,9624.85,SL
2026-09-11 14:45,2026-09-11 15:00,M15,Naiya Doji,SELL,75.06,14.06,1.17,0.34,34.68,37.62,4387.6,4390.75,4329.09,0.01,-3.15,9621.7,SL
2026-09-11 15:15,2026-09-11 15:15,M15,Naiya Doji,SELL,74.94,15.63,1.15,0.38,0.79,17.93,4396.94,4400.18,4381.06,0.01,15.88,9637.58,TP
2026-09-11 15:15,2026-09-11 15:15,M15,Naiya Doji,SELL,74.94,15.63,1.15,0.38,0.79,17.93,4396.94,4400.18,4381.06,0.01,15.88,9653.460000000001,TP
2026-09-11 15:15,2026-09-11 15:15,M15,Naiya Doji,SELL,74.94,15.63,1.15,0.38,0.79,17.93,4396.94,4400.18,4381.06,0.01,15.88,9669.34,TP
2026-09-11 15:15,2026-09-11 15:15,M15,Naiya Doji,SELL,74.94,15.63,1.15,0.38,0.79,17.93,4396.94,4400.18,4381.06,0.01,15.88,9685.22,TP
2026-09-11 15:15,2026-09-11 15:30,M15,Naiya Doji,SELL,74.94,15.63,1.15,0.38,0.79,17.93,4396.94,4400.18,4360.02,0.01,-3.24,9681.98,SL
2026-09-11 16:00,2026-09-11 16:15,M15,Naiya Doji,BUY,67.16,18.26,0.9,0.22,18.56,20.93,4389.52,4380.56,4404.02,0.01,-8.96,9673.02,SL
2026-09-11 18:00,2026-09-11 18:00,M15,Naiya,SELL,53.34,15.19,0.21,-0.25,5.79,11.75,4370.49,4377.2,4238.88,0.01,0.0,9673.02,OPEN
2026-09-11 19:15,2026-09-11 19:30,M15,Naiya,BUY,29.27,10.92,0.25,-0.1,1.28,6.33,4363.47,4360.29,4428.6,0.01,-3.18,9669.84,SL
2026-09-11 21:30,2026-09-11 21:45,M15,Naiya Doji,BUY,37.52,7.78,-0.24,-0.51,1.21,3.25,4345.85,4344.28,4397.54,0.01,-1.57,9668.27,SL
2026-09-11 21:30,2026-09-11 21:45,M15,Naiya,BUY,37.52,7.78,-0.24,-0.51,1.21,3.25,4347.06,4344.28,4397.54,0.01,-2.78,9665.49,SL
2026-09-11 22:45,2026-09-14 00:00,M15,Naiya Doji,BUY,30.25,6.17,-0.18,-0.42,2.27,3.75,4345.85,4344.28,4397.54,0.01,-1.57,9663.92,SL
2026-09-11 22:45,2026-09-14 00:00,M15,Naiya Doji,BUY,30.25,6.17,-0.18,-0.42,2.27,3.75,4345.85,4344.28,4386.49,0.01,-1.57,9662.35,SL
2026-09-11 22:45,2026-09-14 00:00,M15,Naiya Doji,BUY,30.25,6.17,-0.18,-0.42,2.27,3.75,4345.85,4344.28,4386.49,0.01,-1.57,9660.78,SL
2026-09-14 00:00,2026-09-14 00:00,M15,Naiya Doji,BUY,23.3,6.81,-0.59,-0.83,7.65,12.81,4333.7,4330.14,4374.34,0.01,-3.56,9657.22,SL
2026-09-14 00:00,2026-09-14 00:00,M15,Naiya Doji,BUY,23.3,6.81,-0.59,-0.83,7.65,12.81,4333.7,4330.14,4447.23,0.01,-3.56,9653.66,SL
2026-09-14 00:00,2026-09-14 00:00,M15,Naiya Doji,BUY,23.3,6.81,-0.59,-0.83,7.65,12.81,4333.7,4330.14,4447.23,0.01,-3.56,9650.1,SL
2026-09-14 00:00,2026-09-14 00:00,M15,Naiya Doji,BUY,23.3,6.81,-0.59,-0.83,7.65,12.81,4333.7,4330.14,4447.23,0.01,-3.56,9646.54,SL
2026-09-14 00:00,2026-09-14 00:00,M15,Naiya Doji,BUY,23.3,6.81,-0.59,-0.83,7.65,12.81,4333.7,4330.14,4447.23,0.01,-3.56,9642.98,SL
2026-09-14 00:00,2026-09-14 00:00,M15,Naiya Doji,BUY,23.3,6.81,-0.59,-0.83,7.65,12.81,4333.7,4330.14,4447.23,0.01,-3.56,9639.42,SL
2026-09-14 00:00,2026-09-14 00:00,M15,Naiya Doji,BUY,23.3,6.81,-0.59,-0.83,7.65,12.81,4333.7,4330.14,4447.23,0.01,-3.56,9635.86,SL
2026-09-14 00:00,2026-09-14 00:00,M15,Naiya Doji,BUY,23.3,6.81,-0.59,-0.83,7.65,12.81,4333.7,4330.14,4447.23,0.01,-3.56,9632.3,SL
2026-09-14 00:00,2026-09-14 00:00,M15,Naiya Doji,BUY,23.3,6.81,-0.59,-0.83,7.65,12.81,4333.7,4330.14,4406.28,0.01,-3.56,9628.74,SL
2026-09-14 00:00,2026-09-14 00:00,M15,Naiya Doji,BUY,23.3,6.81,-0.59,-0.83,7.65,12.81,4333.7,4330.14,4406.28,0.01,-3.56,9625.18,SL
2026-09-14 00:00,2026-09-14 00:00,M15,Naiya Doji,BUY,23.3,6.81,-0.59,-0.83,7.65,12.81,4333.7,4330.14,4406.28,0.01,-3.56,9621.62,SL
2026-09-14 00:00,2026-09-14 00:00,M15,Naiya Doji,BUY,23.3,6.81,-0.59,-0.83,7.65,12.81,4345.85,4344.28,4359.59,0.01,-1.57,9620.05,SL
2026-09-14 02:00,2026-09-14 02:00,M15,Naiya,SELL,46.59,6.79,-0.28,-0.48,9.82,17.59,4346.6,4349.37,4338.74,0.01,7.86,9627.91,TP
2026-09-14 02:00,2026-09-14 02:00,M15,Naiya Doji,SELL,46.59,6.79,-0.28,-0.48,9.82,17.59,4340.06,4342.09,4319.63,0.01,-2.03,9625.880000000001,SL
2026-09-14 02:00,2026-09-14 03:45,M15,Naiya Hidden,SELL,46.59,6.79,-0.28,-0.48,9.82,17.59,4339.61,4351.14,4314.04,0.01,-11.53,9614.35,SL
2026-09-14 02:15,2026-09-14 02:15,M15,Naiya Doji,BUY,40.33,7.16,-0.39,-0.58,4.66,11.85,4338.22,4335.71,4361.16,0.01,-2.51,9611.84,SL
2026-09-14 02:15,2026-09-14 03:00,M15,Naiya,BUY,40.33,7.16,-0.39,-0.58,4.66,11.85,4337.93,4331.82,4363.57,0.01,-6.11,9605.73,SL
2026-09-14 02:30,2026-09-14 02:45,M15,Naiya Doji,SELL,40.72,7.53,-0.38,-0.57,0.3,8.55,4340.06,4342.09,4319.63,0.01,-2.03,9603.7,SL
2026-09-14 03:15,2026-09-14 11:15,M15,Naiya Doji,BUY,38.94,9.11,-0.45,-0.61,3.93,11.8,4327.24,4291.71,4398.09,0.01,-35.53,9568.17,SL
2026-09-14 03:15,2026-09-14 11:15,M15,Naiya Doji,BUY,38.94,9.11,-0.45,-0.61,3.93,11.8,4327.24,4291.71,4398.09,0.01,-35.53,9532.64,SL
2026-09-14 03:15,2026-09-14 11:15,M15,Naiya Doji,BUY,38.94,9.11,-0.45,-0.61,3.93,11.8,4327.24,4291.71,4398.09,0.01,-35.53,9497.11,SL
2026-09-14 03:15,2026-09-14 11:15,M15,Naiya Doji,BUY,38.94,9.11,-0.45,-0.61,3.93,11.8,4327.24,4291.71,4398.09,0.01,-35.53,9461.58,SL
2026-09-14 03:15,2026-09-14 11:15,M15,Naiya Doji,BUY,38.94,9.11,-0.45,-0.61,3.93,11.8,4327.24,4291.71,4398.09,0.01,-35.53,9426.050000000001,SL
2026-09-14 03:15,2026-09-14 11:15,M15,Naiya Doji,BUY,38.94,9.11,-0.45,-0.61,3.93,11.8,4327.24,4291.71,4398.09,0.01,-35.53,9390.52,SL
2026-09-14 03:15,2026-09-14 11:15,M15,Naiya Doji,BUY,38.94,9.11,-0.45,-0.61,3.93,11.8,4327.24,4291.71,4398.09,0.01,-35.53,9354.99,SL
2026-09-14 03:15,2026-09-14 11:15,M15,Naiya Doji,BUY,38.94,9.11,-0.45,-0.61,3.93,11.8,4327.24,4291.71,4470.98,0.01,-35.53,9319.460000000001,SL
2026-09-14 03:15,2026-09-14 11:15,M15,Naiya Doji,BUY,38.94,9.11,-0.45,-0.61,3.93,11.8,4327.24,4291.71,4470.98,0.01,-35.53,9283.93,SL
2026-09-14 03:15,2026-09-14 11:15,M15,Naiya Doji,BUY,38.94,9.11,-0.45,-0.61,3.93,11.8,4327.24,4291.71,4470.98,0.01,-35.53,9248.400000000001,SL
2026-09-14 03:15,2026-09-14 11:15,M15,Naiya Doji,BUY,38.94,9.11,-0.45,-0.61,3.93,11.8,4327.24,4291.71,4470.98,0.01,-35.53,9212.87,SL
2026-09-14 03:15,2026-09-14 11:15,M15,Naiya Doji,BUY,38.94,9.11,-0.45,-0.61,3.93,11.8,4327.24,4291.71,4470.98,0.01,-35.53,9177.34,SL
2026-09-14 03:15,2026-09-14 11:15,M15,Naiya Doji,BUY,38.94,9.11,-0.45,-0.61,3.93,11.8,4327.24,4291.71,4470.98,0.01,-35.53,9141.810000000001,SL
